,team_1,team_2,bo3_result,date,championship,map,score_1,score_2,players_t1,players_t2,kd_t1,kd_t2
192,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Mirage,9,16,fnx,Blytz,16-19,17-16
193,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Mirage,9,16,FalleN,stinx,12-16,11-12
194,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Mirage,9,16,boltz,The eLiVe,13-18,12-16
195,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Inferno,16,7,VINI,manguss,22-11,18-16
196,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Inferno,16,7,FalleN,Blytz,22-9,13-16
197,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Inferno,16,7,boltz,stinx,16-13,10-18
198,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Inferno,16,7,fer,The eLiVe,12-17,11-17
199,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Inferno,16,7,fnx,h4rn,12-13,10-18
200,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Overpass,20,22,VINI,manguss,31-28,38-25
201,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Overpass,20,22,boltz,Blytz,32-27,30-32
202,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Overpass,20,22,FalleN,h4rn,28-26,26-25
203,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Overpass,20,22,fnx,The eLiVe,25-29,25-26
204,Imperial,Enterprise,1 - 2,Results for June 21st 2022,REPUBLEAGUE Season 3,Overpass,20,22,fer,stinx,20-33,23-29
205,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,9,16,boltz,PlesseN,23-17,24-17
206,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,9,16,FalleN,anarkez,18-17,23-16
207,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,9,16,fer,kreaz,17-18,16-15
208,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,9,16,fnx,shokz,10-19,15-12
209,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,9,16,VINI,twist,9-20,13-17
210,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Vertigo,9,16,boltz,PlesseN,19-16,26-18
211,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Vertigo,9,16,fer,shokz,14-18,15-11
212,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Vertigo,9,16,fnx,anarkez,13-18,16-14
213,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Vertigo,9,16,VINI,kreaz,15-19,18-15
214,Imperial,Finest,0 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Vertigo,9,16,FalleN,twist,11-18,14-14
215,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Nuke,14,16,fer,blameF,29-22,35-20
216,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Nuke,14,16,VINI,Farlig,18-21,19-21
217,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Nuke,14,16,boltz,Xyp9x,18-22,16-21
218,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Nuke,14,16,FalleN,gla1ve,14-17,17-20
219,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Nuke,14,16,fnx,k0nfig,20-20,15-19
220,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Mirage,16,6,fer,blameF,22-14,23-12
221,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Mirage,16,6,VINI,Farlig,14-11,12-17
222,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Mirage,16,6,fnx,k0nfig,16-14,11-17
223,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Mirage,16,6,boltz,gla1ve,16-12,9-17
224,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Mirage,16,6,FalleN,Xyp9x,10-12,7-15
225,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,13,16,boltz,blameF,28-15,23-18
226,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,13,16,VINI,Xyp9x,21-16,17-17
227,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,13,16,fer,Farlig,23-21,21-15
228,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,13,16,fnx,k0nfig,9-17,17-19
229,Imperial,Astralis,1 - 2,Results for June 9th 2022,Pinnacle Cup Championship 2022,Overpass,13,16,FalleN,gla1ve,5-20,10-22
230,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Overpass,9,16,fer,NAF,17-19,24-13
231,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Overpass,9,16,VINI,oSee,15-20,20-12
232,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Overpass,9,16,boltz,EliGE,14-18,22-16
233,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Overpass,9,16,FalleN,shox,17-19,19-19
234,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Overpass,9,16,fnx,nitr0,11-18,9-14
235,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Vertigo,9,16,boltz,EliGE,24-18,22-13
236,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Vertigo,9,16,FalleN,NAF,12-18,22-14
237,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Vertigo,9,16,fnx,oSee,14-22,17-14
238,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Vertigo,9,16,fer,shox,14-20,19-18
239,Imperial,Liquid,0 - 2,Results for May 31st 2022,IEM Dallas 2022,Vertigo,9,16,VINI,nitr0,10-18,16-15
240,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Nuke,10,16,FalleN,xns,23-17,18-16
241,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Nuke,10,16,boltz,trk,15-17,21-13
242,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Nuke,10,16,fer,iDk,16-19,21-15
243,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Nuke,10,16,VINI,Maluk3,11-18,15-14
244,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Nuke,10,16,fnx,pesadelo,11-18,14-18
245,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Inferno,14,16,boltz,trk,25-21,26-15
246,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Inferno,14,16,fer,xns,23-20,21-18
247,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Inferno,14,16,FalleN,Maluk3,21-19,22-22
248,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Inferno,14,16,fnx,pesadelo,14-20,18-21
249,Imperial,TeamOne,0 - 2,Results for May 23rd 2022,ESL Challenger Valencia 2022 North America Open Qualifier 2,Inferno,14,16,VINI,iDk,10-19,12-18
250,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Inferno,2,16,VINI,Zyphon,17-15,20-3
251,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Inferno,2,16,boltz,roeJ,7-15,15-8
252,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Inferno,2,16,fer,nicoodoz,10-17,19-9
253,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Inferno,2,16,FalleN,HooXi,6-15,10-11
254,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Inferno,2,16,fnx,jabbi,4-15,12-13
255,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,18,22,boltz,Zyphon,29-23,34-21
256,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,18,22,fer,jabbi,29-30,28-23
257,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,18,22,VINI,nicoodoz,24-25,30-26
258,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,18,22,FalleN,roeJ,22-31,21-26
259,Imperial,Copenhagen Flames,0 - 2,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,18,22,fnx,HooXi,16-25,20-24
260,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Overpass,25,23,fer,Ax1Le,33-29,36-30
261,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Overpass,25,23,FalleN,sh1ro,35-28,37-27
262,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Overpass,25,23,VINI,nafany,31-29,31-34
263,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Overpass,25,23,boltz,interz,26-28,23-24
264,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Overpass,25,23,fnx,HObbit,20-39,25-30
265,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,9,16,fer,HObbit,21-19,23-13
266,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,9,16,FalleN,Ax1Le,12-18,21-15
267,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,9,16,boltz,sh1ro,11-18,16-10
268,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,9,16,fnx,nafany,10-17,18-13
269,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Vertigo,9,16,VINI,interz,9-23,17-13
270,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Mirage,16,3,fer,nafany,25-8,14-15
271,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Mirage,16,3,VINI,Ax1Le,20-9,9-16
272,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Mirage,16,3,FalleN,HObbit,14-6,7-18
273,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Mirage,16,3,fnx,sh1ro,15-6,6-16
274,Imperial,Cloud9,2 - 1,Results for May 17th 2022,PGL Major Antwerp 2022,Mirage,16,3,boltz,interz,8-12,4-17
275,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Inferno,16,13,fer,rigoN,26-16,26-20
276,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Inferno,16,13,boltz,SENER1,25-20,14-19
277,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Inferno,16,13,VINI,gxx-,17-18,17-16
278,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Inferno,16,13,FalleN,sinnopsyy,19-16,17-23
279,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Inferno,16,13,fnx,juanflatroo,10-17,13-19
280,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Mirage,16,14,fer,rigoN,24-17,28-25
281,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Mirage,16,14,boltz,SENER1,26-19,18-20
282,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Mirage,16,14,FalleN,sinnopsyy,21-15,21-23
283,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Mirage,16,14,VINI,gxx-,20-20,9-20
284,Imperial,Bad News Eagles,2 - 0,Results for May 15th 2022,PGL Major Antwerp 2022,Mirage,16,14,fnx,juanflatroo,18-17,12-22
285,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,5,FalleN,KENSI,18-8,16-16
286,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,5,boltz,Norwi,12-10,11-13
287,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,5,VINI,Jerry,15-11,8-15
288,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,5,fer,shalfey,17-11,10-18
289,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,5,fnx,zorte,13-12,7-13
290,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,16,5,FalleN,KENSI,21-8,15-17
291,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,16,5,VINI,zorte,19-8,13-17
292,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,16,5,boltz,Norwi,16-9,9-15
293,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,16,5,fer,shalfey,16-14,6-17
294,Imperial,forZe,2 - 0,Results for May 12th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,16,5,fnx,Jerry,10-9,5-16
295,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,11,16,FalleN,sk0R,22-19,30-14
296,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,11,16,boltz,nin9,21-18,20-17
297,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,11,16,fer,bLitz,16-21,20-19
298,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,11,16,fnx,kabal,14-20,14-17
299,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Mirage,11,16,VINI,Techno,12-19,13-20
300,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,10,boltz,kabal,26-13,18-16
301,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,10,VINI,bLitz,14-12,18-18
302,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,10,FalleN,nin9,17-14,18-16
303,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,10,fnx,sk0R,15-14,10-20
304,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Overpass,16,10,fer,Techno,18-17,6-20
305,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Inferno,16,12,FalleN,kabal,23-13,17-18
306,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Inferno,16,12,boltz,nin9,19-13,16-15
307,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Inferno,16,12,VINI,Techno,17-18,16-19
308,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Inferno,16,12,fer,bLitz,15-17,17-20
309,Imperial,IHC,2 - 1,Results for May 11th 2022,PGL Major Antwerp 2022 Challengers Stage,Inferno,16,12,fnx,sk0R,17-17,11-19
310,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Vertigo,16,6,fer,JOTA,23-9,14-18
311,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Vertigo,16,6,boltz,chelo,20-10,15-20
312,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Vertigo,16,6,fnx,exit,21-12,11-14
313,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Vertigo,16,6,VINI,WOOD7,15-12,9-18
314,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Vertigo,16,6,FalleN,Tuurtle,9-12,6-18
315,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,14,16,boltz,chelo,23-20,20-17
316,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,14,16,fer,JOTA,19-20,26-19
317,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,14,16,fnx,exit,23-17,18-20
318,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,14,16,VINI,WOOD7,15-18,16-18
319,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,14,16,FalleN,Tuurtle,14-19,14-20
320,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,11,fer,WOOD7,19-18,20-13
321,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,11,VINI,JOTA,20-14,19-19
322,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,11,fnx,exit,16-13,13-15
323,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,11,FalleN,chelo,16-13,11-17
324,Imperial,MIBR,2 - 1,Results for April 25th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,11,boltz,Tuurtle,12-18,13-19
325,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,16,6,fer,max,20-13,15-19
326,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,16,6,VINI,dgt,20-11,16-17
327,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,16,6,boltz,dav1deuS,20-12,8-18
328,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,16,6,fnx,Luken,19-14,10-21
329,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,16,6,FalleN,rox,14-11,11-19
330,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,7,FalleN,Luken,19-11,16-15
331,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,7,fer,dgt,19-13,13-17
332,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,7,boltz,dav1deuS,20-13,12-18
333,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,7,VINI,max,15-13,11-19
334,Imperial,9z,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,7,fnx,rox,12-11,9-16
335,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,2,fnx,SaNt0S,15-6,10-16
336,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,2,fer,pigo,19-9,8-17
337,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,2,FalleN,lux,17-7,9-16
338,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,2,VINI,netox,17-10,5-16
339,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,16,2,boltz,TEKO,14-6,6-17
340,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Overpass,16,6,fer,netox,20-12,19-16
341,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Overpass,16,6,VINI,SaNt0S,19-11,14-17
342,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Overpass,16,6,boltz,pigo,18-12,11-16
343,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Overpass,16,6,fnx,TEKO,13-12,10-16
344,Imperial,Cruzeiro,2 - 0,Results for April 24th 2022,IEM Dallas 2022 South America Closed Qualifier,Overpass,16,6,FalleN,lux,9-16,9-15
345,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,13,16,boltz,Luken,19-19,21-15
346,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,13,16,fer,dgt,23-19,23-17
347,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,13,16,VINI,max,16-21,19-18
348,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,13,16,fnx,dav1deuS,18-20,19-19
349,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Nuke,13,16,FalleN,rox,15-17,11-22
350,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,9,FalleN,Luken,21-13,17-17
351,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,9,fer,dav1deuS,23-16,18-19
352,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,9,VINI,rox,16-11,10-17
353,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,9,boltz,max,15-14,12-18
354,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Inferno,16,9,fnx,dgt,16-17,14-20
355,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,12,16,VINI,dgt,17-19,31-12
356,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,12,16,FalleN,max,20-20,24-18
357,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,12,16,fnx,dav1deuS,13-19,21-16
358,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,12,16,fer,Luken,14-22,14-14
359,Imperial,9z,1 - 2,Results for April 23rd 2022,IEM Dallas 2022 South America Closed Qualifier,Dust2,12,16,boltz,rox,14-20,10-18
360,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,9,16,fer,PwnAlone,23-16,23-15
361,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,9,16,boltz,ben1337,16-19,20-13
362,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,9,16,fnx,Jonji,18-17,17-21
363,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,9,16,FalleN,djay,16-21,17-17
364,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Nuke,9,16,VINI,viz,10-18,13-17
365,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Dust2,16,11,FalleN,PwnAlone,24-13,18-20
366,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Dust2,16,11,VINI,djay,23-14,21-20
367,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Dust2,16,11,boltz,viz,21-14,15-21
368,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Dust2,16,11,fer,ben1337,17-19,11-17
369,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Dust2,16,11,fnx,Jonji,16-15,10-23
370,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,boltz,viz,24-17,22-15
371,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,fer,PwnAlone,23-19,17-17
372,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,VINI,djay,17-18,20-20
373,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,FalleN,Jonji,13-14,15-19
374,Imperial,Party Astronauts,2 - 1,Results for April 13th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,fnx,ben1337,14-18,12-23
375,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,VINI,chelo,22-16,22-16
376,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,fer,JOTA,21-16,15-16
377,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,boltz,exit,15-14,14-15
378,Imperial,MIBR,1 - 2,Results for April 12th 2022,PGL Major Antwerp 2022 Americas RMR,Inferno,16,12,FalleN,Tuurtle,14-13,11-18
